Cuisine,Review.link,Name,Coordinates_y,Coordinates_x,foodRating,serviceRating,atmosphereRating,priceRating
Mexican ,"https://www.google.com/maps/place/Quesada+Burritos+%26+Tacos/@43.6482027,-79.4041808,14z/data=!4m13!1m3!2m2!1smexican+restaurants+downtown+toronto!6e5!3m8!1s0x89d4cb3227347b11:0x7564ebc9ed5c5e2d!8m2!3d43.6500984!4d-79.374794!9m1!1b1!15sCiRtZXhpY2FuIHJlc3RhdXJhbnRzIGRvd250b3duIHRvcm9udG9aJiIkbWV4aWNhbiByZXN0YXVyYW50cyBkb3dudG93biB0b3JvbnRvkgESbWV4aWNhbl9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU14Y2s5UE9GRkJFQUXgAQA!16s%2Fg%2F1td0bxxv?entry=ttu",Quesada Burritos and Tacos,43.6482,-79.4042,Positive,Positive,Neutral,1
Hungarian,"https://www.google.com/maps/place/Hungary+Thai+bar%26eatery/@43.6543198,-79.4381315,14z/data=!3m1!5s0x882b34c2720b614d:0x564b02672e025748!4m12!1m2!2m1!1shungarian+restaurants+downtown+toronto!3m8!1s0x882b34c26de96c0d:0x8777e0c1026815f4!8m2!3d43.654321!4d-79.402084!9m1!1b1!15sCiZodW5nYXJpYW4gcmVzdGF1cmFudHMgZG93bnRvd24gdG9yb250b1ooIiZodW5nYXJpYW4gcmVzdGF1cmFudHMgZG93bnRvd24gdG9yb250b5IBEWZ1c2lvbl9yZXN0YXVyYW504AEA!16s%2Fg%2F1tm8fm7c?entry=ttu",Hungary Thai bar and eatery,43.6543,-79.4381,Positive,Positive,Neutral,0
Chinese,"https://www.google.com/maps/place/Hong+Shing+Restaurant/@43.654927,-79.3868933,17z/data=!4m8!3m7!1s0x882b34c94591fe95:0xe8a0f19f854517b9!8m2!3d43.654927!4d-79.3868933!9m1!1b1!16s%2Fg%2F1tc_fwzq?authuser=0&hl=en&entry=ttu",Hong Shing Restaurant,43.6549,-79.3869,Positive,Positive,Positive,0
Chinese,"https://www.google.com/maps/place/R%26D/@43.6515943,-79.3972048,17z/data=!3m1!5s0x882b34dc5aab3f11:0x449b19a6fcf13270!4m18!1m9!3m8!1s0x882b34c4a0a508f9:0xde26fdf6d146c487!2zUiZE!8m2!3d43.6515943!4d-79.3972048!9m1!1b1!16s%2Fg%2F11b7lbyry0!3m7!1s0x882b34c4a0a508f9:0xde26fdf6d146c487!8m2!3d43.6515943!4d-79.3972048!9m1!1b1!16s%2Fg%2F11b7lbyry0?authuser=0&hl=en&entry=ttu",R and D,43.6516,-79.3972,Positive,Positive,Positive,3
Chinese,"https://www.google.com/maps/place/Yueh+Tung+Restaurant/@43.6551375,-79.3852591,17z/data=!4m8!3m7!1s0x882b34cbe8c01477:0x8234ba58d3960eb8!8m2!3d43.6551375!4d-79.3852591!9m1!1b1!16s%2Fg%2F1tg_m7z9?authuser=0&hl=en&entry=ttu",Yueh Tung Restaurant,43.6551,-79.3853,Positive,Positive,Positive,0
Chinese,"https://www.google.com/maps/place/Goldstone+Noodle+Restaurant/@43.6521367,-79.3981883,17z/data=!4m8!3m7!1s0x882b34c36f33725b:0x34ebf294b1e31c3b!8m2!3d43.6521367!4d-79.3981883!9m1!1b1!16s%2Fg%2F1tjy23x6?authuser=0&hl=en&entry=ttu",Goldstone Noodle Restaurant,43.6521,-79.3982,Positive,Negative,Neutral,0
Chinese,"https://www.google.com/maps/place/House+Of+Gourmet/@43.6532448,-79.3972092,17z/data=!4m8!3m7!1s0x882b34c380b1bab9:0x855eeb280fca7897!8m2!3d43.6532448!4d-79.3972092!9m1!1b1!16s%2Fg%2F1v8gcp0d?authuser=0&hl=en&entry=ttu",House Of Gourmet,43.6532,-79.3972,Positive,Positive,Negative,0
Chinese,"https://www.google.com/maps/place/King's+Noodle+Restaurant/@43.653073,-79.3984931,17z/data=!4m8!3m7!1s0x882b34c39e401e99:0x89eb3db0661e6294!8m2!3d43.653073!4d-79.3984931!9m1!1b1!16s%2Fg%2F1tf5l8j8?authuser=0&hl=en&entry=ttu",King's Noodle Restaurant,43.6531,-79.3985,Positive,Positive,Positive,0
Chinese,"https://www.google.com/maps/place/Wok+Theory+%7C+%E6%96%B0%E5%A4%A9%E8%99%B9/@43.652858,-79.3989531,17z/data=!3m1!5s0x882b34c3097b571f:0x3543dcc3ea3d5adf!4m8!3m7!1s0x882b3509df533db7:0xe26006daa34f1810!8m2!3d43.652858!4d-79.3989531!9m1!1b1!16s%2Fg%2F11txjlpglz?authuser=0&hl=en&entry=ttu",Wok Theory ,43.6529,-79.399,Positive,Positive,Positive,1
Chinese,"https://www.google.com/maps/place/Asian+Legend/@43.6536569,-79.3951222,17z/data=!4m8!3m7!1s0x882b34c446046fd1:0x101746c64ebc9b34!8m2!3d43.6536569!4d-79.3951222!9m1!1b1!16s%2Fg%2F1tf76482?authuser=0&hl=en&entry=ttu",Asian Legend,43.6537,-79.3951,Positive,Positive,Negative,0
Chinese,"https://www.google.com/maps/place/Rosewood+Asian+Cuisine/@43.6530667,-79.3966354,17z/data=!3m1!5s0x882b34c47cda49bb:0x701385b4226ba722!4m8!3m7!1s0x882b34c47c94c14b:0xa728a7015f107ccc!8m2!3d43.6530667!4d-79.3966354!9m1!1b1!16s%2Fg%2F1hc79jbtz?authuser=0&hl=en&entry=ttu",Rosewood Asian Cuisine,43.6531,-79.3966,Positive,Positive,Positive,1
Chinese,"https://www.google.com/maps/place/Lee/@43.6472135,-79.3993497,17z/data=!4m8!3m7!1s0x882b34de5068b7fd:0x1cc88c5931b08a8b!8m2!3d43.6472135!4d-79.3993497!9m1!1b1!16s%2Fg%2F1vzv48zv?authuser=0&hl=en&entry=ttu",Lee,43.6472,-79.3993,Positive,Positive,Neutral,1
Chinese,"https://www.google.com/maps/place/Yin+Ji+Chang+Fen+%E9%8A%80%E8%A8%98%E8%85%B8%E7%B2%89+(Downtown)/@43.6558075,-79.3989112,17z/data=!4m8!3m7!1s0x882b35fc9d8bba53:0xdb2bbff8043dc64e!8m2!3d43.6558075!4d-79.3989112!9m1!1b1!16s%2Fg%2F11j2zds_cj?authuser=0&hl=en&entry=ttu",Yin Ji Chang Fen (Downtown),43.6558,-79.3989,Positive,Positive,Neutral,0
Chinese,"https://www.google.com/maps/place/Swatow+Restaurant/@43.653836,-79.3981091,17z/data=!3m1!5s0x882b34c3918ff491:0xe423f545e0c0163a!4m8!3m7!1s0x882b34c3910fd7c5:0xd8bad0c8067790b5!8m2!3d43.653836!4d-79.3981091!9m1!1b1!16s%2Fg%2F1tw_nwzc?authuser=0&hl=en&entry=ttu",Swatow Restaurant,43.6538,-79.3981,Positive,Positive,Positive,1
Chinese,"https://www.google.com/maps/place/Lee+Chen+Asian+Bistro/@43.6473696,-79.3866356,17z/data=!4m8!3m7!1s0x882b34d19d261df3:0x83289b0c0192e2a!8m2!3d43.6473696!4d-79.3866356!9m1!1b1!16s%2Fg%2F11c1zwbdwm?authuser=0&hl=en&entry=ttu",Lee Chen Asian Bistro,43.6474,-79.3866,Neutral,Positive,Positive,0
Chinese,"https://www.google.com/maps/place/New+Ho+King/@43.6561548,-79.3996914,17z/data=!4m8!3m7!1s0x882b34c170dc38b3:0xd6d2f0facf720cc1!8m2!3d43.6561548!4d-79.3996914!9m1!1b1!16s%2Fg%2F1tscpn5r?authuser=0&hl=en&entry=ttu",New Ho King,43.6562,-79.3997,Positive,Positive,Positive,2
Chinese,"https://www.google.com/maps/place/Hong+Kong+Bistro+Cafe/@43.6533726,-79.3968759,17z/data=!4m8!3m7!1s0x882b34c47bc55449:0xd4d1e92b10fa3ec8!8m2!3d43.6533726!4d-79.3968759!9m1!1b1!16s%2Fg%2F1tk9rdbm?authuser=0&hl=en&entry=ttu",Hong Kong Bistro Cafe,43.6534,-79.3969,Positive,Positive,Positive,1
Chinese,"https://www.google.com/maps/place/Moon+Palace+Cantonese+Cuisine/@43.6561902,-79.3824014,17z/data=!3m1!5s0x882b34cbffde96ff:0xdd572832b234b14f!4m8!3m7!1s0x882b35c391f8b903:0x7b3018cea77334b5!8m2!3d43.6561902!4d-79.3824014!9m1!1b1!16s%2Fg%2F11m7r8xzvc?authuser=0&hl=en&entry=ttu",Moon Palace Cantonese Cuisine,43.6562,-79.3824,Positive,Positive,Neutral,0
Chinese,"https://www.google.com/maps/place/Juicy+Dumpling/@43.6525773,-79.3987057,17z/data=!3m1!5s0x882b34cca98b5d91:0x2d25936dc4ad5f23!4m8!3m7!1s0x882b3500043c08ab:0xacd47b1c73955319!8m2!3d43.6525773!4d-79.3987057!9m1!1b1!16s%2Fg%2F11gmvg3408?authuser=0&hl=en&entry=ttu",Juicy Dumpling,43.6526,-79.3987,Positive,Positive,Negative,1
Chinese,"https://www.google.com/maps/place/Tasty+Chinese+Food/@43.6538431,-79.3909397,17z/data=!3m1!5s0x882b34ceb1405ea9:0x79ced3f997356ff2!4m8!3m7!1s0x882b34cf76c407a7:0x9ffd8a9604bb3f2c!8m2!3d43.6538431!4d-79.3909397!9m1!1b1!16s%2Fg%2F1tf2svzr?authuser=0&hl=en&entry=ttu",Tasty Chinese Food,43.6538,-79.3909,Positive,Positive,Positive,0
Chinese,"https://www.google.com/maps/place/Canton+Chilli/@43.6562888,-79.3996765,17z/data=!4m8!3m7!1s0x882b34c171753d2d:0x5e62b74aedc9dd25!8m2!3d43.6562888!4d-79.3996765!9m1!1b1!16s%2Fg%2F1tkp0d_6?authuser=0&hl=en&entry=ttu",Canton Chilli,43.6563,-79.3997,Positive,Positive,Positive,2
Chinese,"https://www.google.com/maps/place/Sunnys+Chinese/@43.6543631,-79.4006578,17z/data=!4m8!3m7!1s0x882b35b849569a65:0x8437abd93704124b!8m2!3d43.6543631!4d-79.4006578!9m1!1b1!16s%2Fg%2F11s48_sm4h?authuser=0&hl=en&entry=ttu",Sunnys Chinese,43.6544,-79.4007,Positive,Positive,Neutral,1
Chinese,"https://www.google.com/maps/place/Mother's+Dumplings/@43.6571167,-79.3994361,17z/data=!4m8!3m7!1s0x882b34c10e3f31d3:0xe36431ff024b1f2!8m2!3d43.6571167!4d-79.3994361!9m1!1b1!16s%2Fg%2F1th5k2k1?authuser=0&hl=en&entry=ttu",Mother's Dumplings,43.6571,-79.3994,Positive,Positive,Positive,0
Chinese,"https://www.google.com/maps/place/Congee+Queen(Yonge%26Dundas)/@43.6583082,-79.3819318,17z/data=!3m1!5s0x882b34ca994887e5:0xbd1ba613e53381e6!4m8!3m7!1s0x882b34ca9930854d:0xc9a5e2f89a894131!8m2!3d43.6583082!4d-79.3819318!9m1!1b1!16s%2Fg%2F11t4d_hsz4?authuser=0&hl=en&entry=ttu",Congee Queen,43.6583,-79.3819,Neutral,Positive,Positive,0
Chinese,"https://www.google.com/maps/place/Chin+Chin+Street+Side+Kitchen/@43.6404786,-79.3926677,17z/data=!4m8!3m7!1s0x882b35ba0ad2eda1:0xb577204e11ad6988!8m2!3d43.6404786!4d-79.3926677!9m1!1b1!16s%2Fg%2F11fk3zkp5l?authuser=0&hl=en&entry=ttu",Chin Chin Street Side Kitchen,43.6405,-79.3927,Positive,Positive,Neutral,0
Chinese,"https://www.google.com/maps/place/Miss+Fu+In+Chengdu+(Downtown)+%E4%BB%98%E5%B0%8F%E5%A7%90%E5%9C%A8%E6%88%90%E9%83%BD/@43.6674852,-79.3854284,17z/data=!4m8!3m7!1s0x882b352914b7c4c7:0x36c6fa02e366829b!8m2!3d43.6674852!4d-79.3854284!9m1!1b1!16s%2Fg%2F11r_qyvtv1?authuser=0&hl=en&entry=ttu",Miss Fu In Chengdu (Downtown) ,43.6675,-79.3854,Positive,Positive,Positive,1
Chinese,"https://www.google.com/maps/place/Pearl+Harbourfront+Chinese+Cuisine/@43.6382187,-79.3806846,17z/data=!3m1!5s0x882b34d43815745d:0x81d9ec709d0177b4!4m8!3m7!1s0x882b34d557417d69:0xb415ed4eba33fba3!8m2!3d43.6382187!4d-79.3806846!9m1!1b1!16s%2Fg%2F1wc48lr3?authuser=0&hl=en&entry=ttu",Pearl Harbourfront Chinese Cuisine,43.6382,-79.3807,Positive,Positive,Neutral,0
Vietnamese,"https://www.google.com/maps/place/Ph%E1%BB%9F+H%C6%B0ng+Restaurant/@43.654442,-79.3989247,17z/data=!4m8!3m7!1s0x882b34c3c12241f1:0xfcbf6631e05ca02a!8m2!3d43.654442!4d-79.3989247!9m1!1b1!16s%2Fg%2F1vljgzkr?authuser=0&hl=en&entry=ttu",Pho Hung Restaurant,43.6544,-79.3989,Positive,Positive,Positive,1
Vietnamese,"https://www.google.com/maps/place/Anh+Dao+Restaurant/@43.6563042,-79.3991053,17z/data=!4m8!3m7!1s0x882b34c16e8dc087:0xd55cde4b20ebdda!8m2!3d43.6563042!4d-79.3991053!9m1!1b1!16s%2Fg%2F1tfx5jdg?authuser=0&hl=en&entry=ttu",Anh Dao Restaurant,43.6563,-79.3991,Positive,Positive,Negative,1
Vietnamese,"https://www.google.com/maps/place/Saigon+Lotus/@43.6544102,-79.3992766,17z/data=!4m8!3m7!1s0x882b34c3c751a4bf:0xf2a993aef3481e2a!8m2!3d43.6544102!4d-79.3992766!9m1!1b1!16s%2Fg%2F1hc2zzrt9?authuser=0&hl=en&entry=ttu",Saigon Lotus,43.6544,-79.3993,Positive,Positive,Positive,1
Vietnamese,"https://www.google.com/maps/place/Dear+Saigon/@43.658722,-79.39439,17z/data=!3m1!5s0x882b34c775934b2d:0xadab8cb0f97105fd!4m8!3m7!1s0x882b35c6e6b99481:0x9ae2b303df12b8d9!8m2!3d43.658722!4d-79.39439!9m1!1b1!16s%2Fg%2F11sbsxyk1f?authuser=0&hl=en&entry=ttu",Dear Saigon,43.6587,-79.3944,Positive,Positive,Positive,0
Vietnamese,"https://www.google.com/maps/place/Bun+Saigon+Vietnamese+Restaurant/@43.6516468,-79.3978711,17z/data=!4m8!3m7!1s0x882b34c35d0f8ead:0x481979052f44c256!8m2!3d43.6516468!4d-79.3978711!9m1!1b1!16s%2Fg%2F1tdw4301?authuser=0&hl=en&entry=ttu",Bun Saigon Vietnamese Restaurant,43.6516,-79.3979,Positive,Positive,Positive,2
Vietnamese,"https://www.google.com/maps/place/Banh+Mi+Boys/@43.6571517,-79.3808926,17z/data=!4m8!3m7!1s0x882b34b5685119c9:0xc3aa8047fe86d16a!8m2!3d43.6571517!4d-79.3808926!9m1!1b1!16s%2Fg%2F1jkwdfjfd?authuser=0&hl=en&entry=ttu",Banh Mi Boys,43.6572,-79.3809,Positive,Positive,Positive,2
Vietnamese,"https://www.google.com/maps/place/Dzo%CC%82+Viet+Eatery/@43.6544343,-79.3917783,17z/data=!4m8!3m7!1s0x882b3537df1f5923:0x5acb8f046e9a9fea!8m2!3d43.6544343!4d-79.3917783!9m1!1b1!16s%2Fg%2F11j2zvlc0f?authuser=0&hl=en&entry=ttu",Dzo Viet Eatery,43.6544,-79.3918,Positive,Positive,Neutral,0
Vietnamese,"https://www.google.com/maps/place/Ginger+Restaurant/@43.6691291,-79.3861083,17z/data=!4m8!3m7!1s0x882b35c6341a837d:0x942785dd270aeeb9!8m2!3d43.6691291!4d-79.3861083!9m1!1b1!16s%2Fg%2F11fdxb5s26?authuser=0&hl=en&entry=ttu",Ginger Restaurant,43.6691,-79.3861,Positive,Positive,Neutral,0
Vietnamese,"https://www.google.com/maps/place/Phosome+Restaurant/@43.6646828,-79.3682793,17z/data=!4m8!3m7!1s0x89d4cb85ecd99dc5:0x45536b020f5432af!8m2!3d43.6646828!4d-79.3682793!9m1!1b1!16s%2Fg%2F11fmvcz1_5?authuser=0&hl=en&entry=ttu",Phosome Restaurant,43.6647,-79.3683,Positive,Positive,Neutral,0
Vietnamese,"https://www.google.com/maps/place/Ginger/@43.6653803,-79.3810491,17z/data=!3m1!5s0x89d4cb528b142c1d:0xf08ddc5f765eff4d!4m8!3m7!1s0x882b34b3284c5cf1:0x514b5f0ea077388a!8m2!3d43.6653803!4d-79.3810491!9m1!1b1!16s%2Fg%2F1tfjwxvk?authuser=0&hl=en&entry=ttu",Ginger,43.6654,-79.381,Positive,Positive,Neutral,0
Vietnamese,"https://www.google.com/maps/place/Banh+Mi+Ba+Le/@43.6528045,-79.3991443,17z/data=!4m8!3m7!1s0x882b34c30ed128fd:0x6c367e640886795e!8m2!3d43.6528045!4d-79.3991443!9m1!1b1!16s%2Fg%2F1tdy9p_g?authuser=0&hl=en&entry=ttu",Banh Mi Ba Le,43.6528,-79.3991,Positive,Positive,Negative,0
Vietnamese,"https://www.google.com/maps/place/Pho+Pasteur+Restaurant/@43.6525748,-79.3990272,17z/data=!4m8!3m7!1s0x882b34c30e721d73:0xe41e9f74691f7f9d!8m2!3d43.6525748!4d-79.3990272!9m1!1b1!16s%2Fg%2F1ttyxc7g?authuser=0&hl=en&entry=ttu",Pho Pasteur Restaurant,43.6526,-79.399,Positive,Positive,Positive,0
Vietnamese,"https://www.google.com/maps/place/Pho+House/@43.6656417,-79.3509111,17z/data=!4m8!3m7!1s0x89d4cb65f00075f9:0x9e8d7d58d0426fbb!8m2!3d43.6656417!4d-79.3509111!9m1!1b1!16s%2Fg%2F11btww4q9w?authuser=0&hl=en&entry=ttu",Pho House,43.6656,-79.3509,Positive,Positive,Positive,0
Vietnamese,"https://www.google.com/maps/place/C%C3%A0+Ph%C3%AA+Rang/@43.6481831,-79.3958079,17z/data=!4m8!3m7!1s0x882b3546b62cc78d:0xc6dffeaeb4ae3443!8m2!3d43.6481831!4d-79.3958079!9m1!1b1!16s%2Fg%2F11r5wpvgg4?authuser=0&hl=en&entry=ttu",Ca Phe Rang,43.6482,-79.3958,Positive,Positive,Neutral,1
Vietnamese,"https://www.google.com/maps/place/Dak+Lak+Cafe/@43.6576881,-79.4008775,17z/data=!4m8!3m7!1s0x882b350092b07c8d:0x79d6aca412855ca8!8m2!3d43.6576881!4d-79.4008775!9m1!1b1!16s%2Fg%2F11f7b7fyqf?authuser=0&hl=en&entry=ttu",Dak Lak Cafe,43.6577,-79.4009,Positive,Positive,Positive,1
Korean,"https://www.google.com/maps/place/Kimchi+Korea+House/@43.6552472,-79.3855068,17z/data=!4m8!3m7!1s0x882b34cbe6f8ffdf:0x46958bd503e55a43!8m2!3d43.6552472!4d-79.3855068!9m1!1b1!16s%2Fg%2F1232pc346?authuser=0&hl=en&entry=ttu",Kimchi Korea House,43.6552,-79.3855,Positive,Positive,Positive,2
Korean,"https://www.google.com/maps/place/Ehwa+Restaurant/@43.6678283,-79.3849497,17z/data=!4m8!3m7!1s0x882b34b211ddfea3:0x64dcc8be0f07fec3!8m2!3d43.6678283!4d-79.3849497!9m1!1b1!16s%2Fg%2F1tpbcm5j?authuser=0&hl=en&entry=ttu",Ehwa Restaurant,43.6678,-79.3849,Positive,Positive,Positive,2
Korean,"https://www.google.com/maps/place/Korean+Grill+House/@43.6693479,-79.3865729,17z/data=!4m8!3m7!1s0x882b34ae0e624443:0x95dd29d490b7c2e1!8m2!3d43.6693479!4d-79.3865729!9m1!1b1!16s%2Fg%2F1tdg8fgj?authuser=0&hl=en&entry=ttu",Korean Grill House,43.6693,-79.3866,Positive,Positive,Positive,3
Korean,"https://www.google.com/maps/place/Koryo+Korean+Barbeque/@43.654438,-79.380699,17z/data=!4m8!3m7!1s0x882b34cb47b7bc67:0x42b1f2b117491ef4!8m2!3d43.654438!4d-79.380699!9m1!1b1!16s%2Fg%2F11dylvx8c_?authuser=0&hl=en&entry=ttu",Koryo Korean Barbeque,43.6544,-79.3807,Positive,Positive,Positive,0
Korean,"https://www.google.com/maps/place/Seoulicious/@43.665391,-79.385087,17z/data=!4m8!3m7!1s0x882b34b3c59effff:0x636cc607239ab15a!8m2!3d43.665391!4d-79.385087!9m1!1b1!16s%2Fg%2F11g6rkwmmy?authuser=0&hl=en&entry=ttu",Seoulicious,43.6654,-79.3851,Positive,Positive,Positive,1
Korean,"https://www.google.com/maps/place/Daldongnae+Korean+BBQ+-+downtown+Christie/@43.6642855,-79.4156824,17z/data=!4m8!3m7!1s0x882b35d38cda8ecb:0x5de011ae7884cc75!8m2!3d43.6642855!4d-79.4156824!9m1!1b1!16s%2Fg%2F11h7z2sf_m?authuser=0&hl=en&entry=ttu",Daldongnae Korean BBQ - downtown Christie,43.6643,-79.4157,Positive,Positive,Negative,3
Korean,"https://www.google.com/maps/place/Dakgogi/@43.6650263,-79.3832655,17z/data=!4m8!3m7!1s0x882b356b1fa727ff:0x761777f3c3ca056a!8m2!3d43.6650263!4d-79.3832655!9m1!1b1!16s%2Fg%2F11h283f9xz?authuser=0&hl=en&entry=ttu",Dakgogi,43.665,-79.3833,Positive,Positive,Positive,3
Korean,"https://www.google.com/maps/place/Sinjeon+Topokki/@43.6611654,-79.3787592,17z/data=!4m8!3m7!1s0x89d4cb48bc39076d:0xdfaf0f267832f72a!8m2!3d43.6611654!4d-79.3787592!9m1!1b1!16s%2Fg%2F11tf0lwdn1?authuser=0&hl=en&entry=ttu",Sinjeon Topokki,43.6612,-79.3788,Positive,Positive,Positive,2
Korean,"https://www.google.com/maps/place/BOM+Bibimbap/@43.658503,-79.38521,17z/data=!4m18!1m9!3m8!1s0x882b34ca0fa3520b:0x68fadf66f5714fb1!2sBOM+Bibimbap!8m2!3d43.658503!4d-79.38521!9m1!1b1!16s%2Fg%2F1thvhksx!3m7!1s0x882b34ca0fa3520b:0x68fadf66f5714fb1!8m2!3d43.658503!4d-79.38521!9m1!1b1!16s%2Fg%2F1thvhksx?authuser=0&hl=en&entry=ttu",BOM Bibimbap,43.6585,-79.3852,Positive,Positive,Positive,1
Korean,"https://www.google.com/maps/place/Horangee+Sikdang+%ED%98%B8%EB%9E%91%EC%9D%B4%EC%8B%9D%EB%8B%B9/@43.660605,-79.382602,17z/data=!3m1!5s0x882b34b5068ee293:0xf3e0f882e450b69!4m8!3m7!1s0x882b35bb0914c517:0x54960e1a88be037d!8m2!3d43.660605!4d-79.382602!9m1!1b1!16s%2Fg%2F11sddjtgtt?authuser=0&hl=en&entry=ttu",Horangee Sikdang ,43.6606,-79.3826,Positive,Positive,Negative,1
Korean,"https://www.google.com/maps/place/KACHI/@43.6537779,-79.3950222,17z/data=!4m8!3m7!1s0x882b34c448b94155:0xa3cbf2656885be66!8m2!3d43.6537779!4d-79.3950222!9m1!1b1!16s%2Fg%2F1tf662zh?authuser=0&hl=en&entry=ttu",KACHI,43.6538,-79.395,Positive,Positive,Neutral,1
Korean,"https://www.google.com/maps/place/Bapbo+Korean+Restaurant/@43.6555944,-79.3849417,17z/data=!4m8!3m7!1s0x882b34cbc166d701:0x5d321bb146117d03!8m2!3d43.6555944!4d-79.3849417!9m1!1b1!16s%2Fg%2F1jkvm89sd?authuser=0&hl=en&entry=ttu",Bapbo Korean Restaurant,43.6556,-79.3849,Positive,Positive,Positive,1
Korean,"https://www.google.com/maps/place/Arisu+Korean+BBQ+%26+Sushi/@43.665081,-79.412692,17z/data=!4m8!3m7!1s0x882b3492404f7b03:0x57924c2d0520ac5f!8m2!3d43.665081!4d-79.412692!9m1!1b1!16s%2Fg%2F1hc96_txq?authuser=0&hl=en&entry=ttu",Arisu Korean BBQ and Sushi,43.6651,-79.4127,Positive,Positive,Positive,1
Korean,"https://www.google.com/maps/place/Ka+Chi+(Kensington+Market)+Korean+Restaurant/@43.6544065,-79.3993357,17z/data=!4m8!3m7!1s0x89d4cfb552e6e783:0xab81b30052f7b028!8m2!3d43.6544065!4d-79.3993357!9m1!1b1!16s%2Fg%2F1wfvnmy0?authuser=0&hl=en&entry=ttu",Ka Chi (Kensington Market) Korean Restaurant,43.6544,-79.3993,Positive,Positive,Positive,3
Korean,"https://www.google.com/maps/place/Mapo+Korean+BBQ+%EB%A7%88%ED%8F%AC%EC%83%81%ED%9A%8C/@43.6639098,-79.4177524,17z/data=!4m8!3m7!1s0x882b348d010a7065:0xff1577d7300f8754!8m2!3d43.6639098!4d-79.4177524!9m1!1b1!16s%2Fg%2F11gffy8twj?authuser=0&hl=en&entry=ttu",Mapo Korean BBQ ,43.6639,-79.4178,Positive,Positive,Positive,1
Greek,"https://www.google.com/maps/place/Volos+Greek+Cuisine/@43.6503132,-79.3847095,17z/data=!4m8!3m7!1s0x882b34cdebf4b673:0x1c63059527c679dc!8m2!3d43.6503132!4d-79.3847095!9m1!1b1!16s%2Fg%2F1vm_yj2t?authuser=0&hl=en&entry=ttu",Volos Greek Cuisine,43.6503,-79.3847,Positive,Positive,Positive,0
Greek,"https://www.google.com/maps/place/Petros82+Restaurant/@43.6475103,-79.39096,17z/data=!3m1!5s0x882b34d08681bceb:0x2dd1655f9b9758a8!4m8!3m7!1s0x882b351a9d48a54f:0x28f01ba0e290dc4b!8m2!3d43.6475103!4d-79.39096!9m1!1b1!16s%2Fg%2F11h_7kvsyf?authuser=0&hl=en&entry=ttu",Petros82 Restaurant,43.6475,-79.391,Positive,Positive,Positive,0
Greek,"https://www.google.com/maps/place/Constantine+Toronto/@43.6686542,-79.3853935,17z/data=!4m18!1m9!3m8!1s0x882b34adf81aaaab:0x925ad15dd27c1636!2sConstantine+Toronto!8m2!3d43.6686542!4d-79.3853935!9m1!1b1!16s%2Fg%2F11f5dbv3pp!3m7!1s0x882b34adf81aaaab:0x925ad15dd27c1636!8m2!3d43.6686542!4d-79.3853935!9m1!1b1!16s%2Fg%2F11f5dbv3pp?authuser=0&hl=en&entry=ttu",Constantine Toronto,43.6687,-79.3854,Positive,Positive,Positive,1
Greek,"https://www.google.com/maps/place/Jimmy+The+Greek/@43.6549397,-79.3811749,17z/data=!3m1!5s0x882b34cb605da33d:0xb43516d7acb6ac1b!4m8!3m7!1s0x89d4cb3357c97dab:0x3938ed33fc337441!8m2!3d43.6549397!4d-79.3811749!9m1!1b1!16s%2Fg%2F1tjwjqxv?authuser=0&hl=en&entry=ttu",Jimmy The Greek,43.6549,-79.3812,Negative,Negative,Positive,1
Greek,"https://www.google.com/maps/place/Krystos+Modern+Greek+Cuisine+-+Downtown+Toronto/@43.6591157,-79.3600096,17z/data=!4m8!3m7!1s0x89d4cb66c16144fd:0x8fc1ad8e0d73f786!8m2!3d43.6591157!4d-79.3600096!9m1!1b1!16s%2Fg%2F11rf4cfkmk?authuser=0&hl=en&entry=ttu",Krystos Modern Greek Cuisine - Downtown Toronto,43.6591,-79.36,Negative,Positive,Negative,1
Greek,"https://www.google.com/maps/place/Mamakas+Taverna/@43.6459466,-79.419662,17z/data=!4m18!1m9!3m8!1s0x882b34fc28f25a99:0x610553834224b69b!2sMamakas+Taverna!8m2!3d43.6459466!4d-79.419662!9m1!1b1!16s%2Fg%2F11b5pjtcmm!3m7!1s0x882b34fc28f25a99:0x610553834224b69b!8m2!3d43.6459466!4d-79.419662!9m1!1b1!16s%2Fg%2F11b5pjtcmm?authuser=0&hl=en&entry=ttu",Mamakas Taverna,43.6459,-79.4197,Positive,Positive,Neutral,0
Greek,"https://www.google.com/maps/place/Mr.+Greek/@43.640537,-79.3912629,17z/data=!4m8!3m7!1s0x882b34d7fdd928bb:0x66dd2ba41f53b23c!8m2!3d43.640537!4d-79.3912629!9m1!1b1!16s%2Fg%2F11c54c3rmr?authuser=0&hl=en&entry=ttu",Mr. Greek,43.6405,-79.3913,Positive,Positive,Neutral,1
Greek,"https://www.google.com/maps/place/Mr.+Souvlaki/@43.658808,-79.390989,17z/data=!3m1!5s0x882b34c8b5d356d3:0x75410a20ba59cdb0!4m8!3m7!1s0x882b34c807086227:0xeaf23160abab98b!8m2!3d43.658808!4d-79.390989!9m1!1b1!16s%2Fg%2F11b5pjh__z?authuser=0&hl=en&entry=ttu",Mr. Souvlaki,43.6588,-79.391,Negative,Neutral,Positive,1
